network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_149166_PB_45876_PB_228216,0.185,0.146,0.051,0.118,0.134,1,2396,0.948,1,0.802,0.805,7212,180498,0.152,0.236,0.24,0.094,0.312,0.216,0.113,0.124,0.181,0.153,0.147,0.255,0.262,0.248,0.159,0.243,0.13
PB_26325_PB_186273_PB_150146,0.484,0.076,0.1,0.118,0.257,3,2396,1.002,1,0.671,0.677,7239,180498,0.339,0.305,0.186,0.087,0.249,0.302,0.251,0.382,0.123,0.347,0.27,0.337,0.246,0.444,0.384,0.378,0.307
PB_172539_PB_32584_PB_240469,0.228,0.053,0.11,0.15,0.149,2,2396,1,1,0.999,1.003,7210,180498,0.287,0.215,0.109,0.124,0.093,0.173,0.207,0.331,0.251,0.241,0.189,0.354,0.216,0.336,0.231,0.171,0.249
PB_236725_PB_179571_PB_155613,0.175,0.077,0.047,0.101,0.111,1,2396,1,1,0.676,0.676,7222,180498,0.151,0.228,0.243,0.213,0.243,0.453,0.268,0.36,0.307,0.328,0.238,0.504,0.363,0.442,0.147,0.215,0.236
PB_180953_PB_241873_PB_152583,0.275,0.121,0.28,0.147,0.218,4,2396,0.997,1,0.657,0.66,7262,180498,0.305,0.289,0.183,0.14,0.113,0.381,0.234,0.239,0.287,0.285,0.241,0.482,0.283,0.281,0.281,0.296,0.275
PB_41809_PB_59588_PB_39948,0.289,0.079,0.071,0.08,0.159,3,2396,0.997,1,0.851,0.853,7207,180498,0.267,0.225,0.193,0.104,0.169,0.304,0.163,0.348,0.282,0.173,0.127,0.34,0.256,0.227,0.368,0.221,0.239
PB_212216_PB_141424_PB_32131,0.258,0.14,0.087,0.169,0.175,3,2396,0.905,1,0.902,0.914,7282,180498,0.295,0.551,0.125,0.147,0.095,0.279,0.037,0.616,0.106,0.183,0.23,0.138,0.449,0.477,0.386,0.414,0.342
PB_232751_PB_176594_PB_28032,0.177,0.081,0.109,0.131,0.129,4,2396,0.998,1,0.724,0.725,7201,180498,0.318,0.252,0.207,0.124,0.232,0.141,0.14,0.189,0.121,0.101,0.308,0.264,0.215,0.158,0.191,0.241,0.157
PB_189659_PB_40985_PB_240033,0.226,0.239,0.139,0.26,0.221,3,2396,1,1,0.999,1.011,7271,180498,0.314,0.216,0.167,0.139,0.158,0.164,0.205,0.211,0.314,0.253,0.186,0.196,0.469,0.126,0.227,0.248,0.265
PB_147476_PB_242297_PB_39291,0.225,0.075,0.071,0.3,0.194,2,2396,0.961,1,0.944,0.959,7299,180498,0.26,0.299,0.385,0.137,0.324,0.276,0.194,0.296,0.303,0.263,0.196,0.362,0.277,0.359,0.221,0.314,0.205
PB_239993_PB_192667_PB_194130,0.228,0.233,0.12,0.247,0.213,3,2396,1,1,1,1.006,7235,180498,0.374,0.401,0.087,0.158,0.099,0.133,0.24,0.199,0.266,0.258,0.19,0.218,0.222,0.357,0.263,0.398,0.191
PB_194204_PB_41320_PB_29059,0.444,0.138,0.061,0.288,0.275,5,2396,1.001,1,1,1.007,7240,180498,0.357,0.401,0.26,0.187,0.308,0.12,0.163,0.536,0.392,0.177,0.481,0.341,0.37,0.4,0.416,0.302,0.711
PB_219591_PB_194192_PB_25729,0.269,0.047,0.061,0.086,0.146,2,2396,1.001,1,0.918,0.922,7223,180498,0.094,0.172,0.175,0.177,0.192,0.153,0.112,0.169,0.223,0.159,0.363,0.162,0.128,0.112,0.202,0.226,0.189
PB_221178_PB_213400_PB_31205,0.272,0.059,0.234,0.302,0.236,5,2396,1.001,1,1,1.014,7288,180498,0.188,0.265,0.126,0.145,0.123,0.195,0.201,0.297,0.118,0.134,0.225,0.32,0.318,0.193,0.179,0.189,0.135
PB_150082_PB_41074_PB_214421,0.213,0.038,0.144,0.13,0.145,2,2396,1,1,0.692,0.697,7227,180498,0.361,0.503,0.287,0.123,0.341,0.119,0.154,0.4,0.272,0.215,0.255,0.222,0.389,0.403,0.415,0.477,0.277
PB_193021_PB_201622_PB_236777,0.29,0.101,0.105,0.203,0.191,5,2396,0.999,1,1,1.002,7200,180498,0.326,0.208,0.11,0.203,0.105,0.203,0.232,0.376,0.337,0.278,0.155,0.23,0.19,0.163,0.144,0.21,0.187
PB_44568_PB_61184_PB_220354,0.484,0.04,0.051,0.153,0.256,3,2396,0.998,1,0.67,0.692,7379,180498,0.281,0.201,0.094,0.175,0.087,0.15,0.194,0.611,0.636,0.138,0.526,0.401,0.275,0.267,0.217,0.302,0.553
PB_226729_PB_152491_PB_151582,0.389,0.191,0.161,0.264,0.266,5,2396,0.999,1,0.514,0.52,7242,180498,0.312,0.511,0.258,0.262,0.308,0.207,0.153,0.304,0.479,0.161,0.526,0.617,0.51,0.418,0.21,0.491,0.192
PB_203242_PB_185354_PB_239245,0.226,0.094,0.065,0.212,0.165,3,2396,0.999,1,0.994,0.995,7197,180498,0.38,0.394,0.103,0.217,0.138,0.151,0.264,0.317,0.241,0.252,0.187,0.394,0.235,0.386,0.243,0.379,0.316
PB_58492_PB_247519_PB_178098,0.375,0.152,0.091,0.18,0.226,3,2396,1,1,0.409,0.415,7221,180498,0.315,0.313,0.339,0.338,0.411,0.221,0.197,0.371,0.353,0.274,0.366,0.2,0.261,0.253,0.402,0.34,0.392
PB_150146_PB_139004_PB_223981,0.461,0.176,0.086,0.314,0.296,5,2396,0.911,1,0.58,0.581,7215,180498,0.371,0.549,0.233,0.162,0.179,0.273,0.308,0.338,0.446,0.226,0.43,0.215,0.55,0.467,0.15,0.683,0.273
PB_53876_PB_162435_PB_56865,0.242,0.106,0.096,0.286,0.201,4,2396,0.985,1,0.982,0.986,7211,180498,0.742,0.666,0.122,0.285,0.215,0.119,0.304,0.361,0.437,0.15,0.408,0.224,0.403,0.498,0.238,0.68,0.297
PB_179449_PB_26325_PB_44087,0.438,0.129,0.089,0.142,0.243,5,2396,1,1,0.741,0.748,7230,180498,0.233,0.209,0.113,0.079,0.149,0.107,0.091,0.304,0.307,0.1,0.402,0.188,0.064,0.37,0.237,0.193,0.32
PB_30550_PB_228411_PB_169615,0.316,0.058,0.062,0.21,0.194,4,2396,1.002,1,0.722,0.725,7208,180498,0.217,0.25,0.186,0.057,0.224,0.144,0.137,0.14,0.083,0.205,0.098,0.378,0.163,0.121,0.104,0.203,0.127
PB_240727_PB_32926_PB_180953,0.178,0.035,0.144,0.184,0.148,3,2396,0.999,1,0.745,0.748,7204,180498,0.219,0.21,0.154,0.22,0.174,0.26,0.31,0.229,0.374,0.312,0.161,0.312,0.172,0.183,0.181,0.123,0.24
PB_240531_PB_211188_PB_174880,0.282,0.084,0.034,0.124,0.161,0,2396,0.996,1,0.992,0.996,7218,180498,0.213,0.224,0.207,0.113,0.224,0.199,0.214,0.279,0.255,0.246,0.192,0.207,0.225,0.208,0.24,0.159,0.245
PB_203979_PB_225379_PB_209551,0.549,0.159,0.058,0.39,0.347,6,2396,1,1,0.737,0.739,7203,180498,0.203,0.2,0.213,0.138,0.223,0.167,0.1,0.307,0.207,0.093,0.243,0.532,0.383,0.164,0.2,0.225,0.168
PB_208378_PB_207475_PB_37245,0.251,0.041,0.091,0.223,0.175,3,2396,1,1,1,1.005,7218,180498,0.465,0.372,0.218,0.091,0.23,0.248,0.151,0.338,0.136,0.066,0.245,0.331,0.406,0.295,0.406,0.381,0.222
PB_224166_PB_179571_PB_236342,0.22,0.091,0.044,0.258,0.177,2,2396,1.002,1,0.67,0.675,7245,180498,0.435,0.399,0.269,0.231,0.339,0.151,0.267,0.378,0.3,0.321,0.175,0.249,0.44,0.33,0.228,0.391,0.23
PB_218980_PB_30660_PB_235909,0.153,0.056,0.111,0.213,0.145,3,2396,1,1,0.618,0.619,7213,180498,0.212,0.323,0.211,0.221,0.248,0.204,0.073,0.344,0.144,0.125,0.123,0.282,0.185,0.261,0.145,0.347,0.173
PB_152240_PB_51479_PB_176545,0.158,0.032,0.112,0.145,0.122,2,2396,0.99,1,0.657,0.66,7233,180498,0.407,0.481,0.214,0.121,0.262,0.145,0.165,0.409,0.289,0.078,0.246,0.121,0.27,0.582,0.317,0.478,0.254
PB_218381_PB_198226_PB_209439,0.28,0.038,0.148,0.121,0.171,6,2396,0.999,1,1,1.009,7254,180498,0.279,0.38,0.157,0.158,0.169,0.177,0.098,0.228,0.153,0.098,0.25,0.519,0.192,0.331,0.39,0.313,0.216
PB_192858_PB_159503_PB_170752,0.534,0.137,0.049,0.174,0.29,2,2396,1,1,0.686,0.688,7251,180498,0.191,0.191,0.119,0.133,0.109,0.238,0.114,0.155,0.265,0.317,0.34,0.328,0.174,0.112,0.189,0.288,0.298
PB_195527_PB_48586_PB_35210,0.246,0.042,0.116,0.17,0.162,3,2396,0.998,1,1,1.005,7226,180498,0.286,0.443,0.407,0.228,0.415,0.358,0.1,0.471,0.144,0.176,0.236,0.357,0.104,0.372,0.357,0.317,0.4
PB_153284_PB_56750_PB_218499,0.189,0.049,0.036,0.171,0.131,1,2396,1.001,1,0.7,0.708,7250,180498,0.264,0.261,0.12,0.108,0.14,0.113,0.138,0.367,0.103,0.15,0.129,0.334,0.245,0.313,0.258,0.282,0.271
PB_31918_PB_35149_PB_152753,0.548,0.125,0.093,0.228,0.307,5,2396,0.991,1,0.883,0.897,7277,180498,0.29,0.422,0.172,0.158,0.227,0.228,0.248,0.593,0.14,0.364,0.237,0.262,0.367,0.471,0.42,0.359,0.559
PB_62064_PB_61829_PB_228359,0.668,0.148,0.39,0.311,0.423,9,2396,0.997,1,0.615,0.626,7268,180498,0.663,0.676,0.492,0.499,0.529,0.427,0.213,0.792,0.615,0.295,0.606,0.638,0.287,0.612,0.73,0.565,0.73
PB_32453_PB_196416_PB_217070,0.282,0.088,0.266,0.12,0.208,7,2396,0.993,1,0.992,0.999,7236,180498,0.22,0.194,0.098,0.22,0.11,0.078,0.075,0.153,0.133,0.152,0.37,0.272,0.258,0.129,0.231,0.23,0.189
PB_44568_PB_220889_PB_39208,0.261,0.072,0.225,0.334,0.243,5,2396,1.001,1,0.501,0.503,7275,180498,0.558,0.412,0.19,0.357,0.16,0.13,0.053,0.314,0.197,0.125,0.223,0.376,0.165,0.345,0.255,0.569,0.258
PB_140514_PB_209374_PB_39547,0.26,0.198,0.097,0.121,0.181,3,2396,0.917,1,0.9,0.914,7295,180498,0.217,0.361,0.16,0.119,0.145,0.196,0.11,0.316,0.26,0.246,0.232,0.155,0.447,0.258,0.241,0.348,0.126
PB_58761_PB_35097_PB_150971,0.203,0.156,0.044,0.202,0.165,2,2396,0.956,1,0.957,0.968,7282,180498,0.549,0.442,0.207,0.182,0.199,0.222,0.16,0.325,0.159,0.136,0.11,0.115,0.269,0.338,0.262,0.489,0.311
PB_202919_PB_41809_PB_224166,0.347,0.062,0.087,0.198,0.207,3,2396,1,1,0.555,0.574,7314,180498,0.183,0.242,0.217,0.098,0.14,0.334,0.138,0.119,0.231,0.24,0.411,0.526,0.181,0.27,0.228,0.335,0.337
PB_236423_PB_155886_PB_237683,0.502,0.062,0.074,0.264,0.288,4,2396,0.999,1,0.639,0.661,7311,180498,0.736,0.722,0.508,0.273,0.574,0.245,0.447,0.549,0.476,0.436,0.482,0.47,0.572,0.612,0.599,0.733,0.435
PB_41320_PB_241285_PB_181930,0.223,0.065,0.086,0.17,0.15,2,2396,1.001,1,0.984,0.988,7218,180498,0.569,0.43,0.158,0.166,0.196,0.132,0.209,0.255,0.468,0.264,0.177,0.201,0.455,0.345,0.239,0.579,0.233
PB_213232_PB_205315_PB_221910,0.486,0.042,0.194,0.126,0.27,6,2396,1.001,1,1,1.005,7226,180498,0.318,0.336,0.061,0.165,0.068,0.098,0.1,0.133,0.294,0.269,0.121,0.6,0.168,0.27,0.14,0.365,0.165
PB_27487_PB_38643_PB_238879,0.226,0.068,0.082,0.041,0.127,3,2396,0.971,1,0.971,0.981,7260,180498,0.218,0.218,0.106,0.097,0.09,0.132,0.25,0.168,0.386,0.198,0.194,0.242,0.318,0.095,0.244,0.27,0.312
PB_44011_PB_225379_PB_231870,0.353,0.052,0.218,0.185,0.229,3,2396,0.998,1,0.511,0.513,7201,180498,0.37,0.571,0.197,0.292,0.264,0.154,0.195,0.333,0.214,0.27,0.094,0.224,0.241,0.52,0.42,0.553,0.256
PB_231855_PB_155261_PB_148620,0.473,0.286,0.099,0.253,0.308,5,2396,0.902,1,0.724,0.736,7301,180498,0.323,0.3,0.214,0.133,0.19,0.246,0.125,0.162,0.12,0.308,0.184,0.435,0.267,0.266,0.246,0.303,0.164
PB_39547_PB_235944_PB_36727,0.206,0.091,0.23,0.2,0.189,1,2396,0.997,1,0.982,0.994,7274,180498,0.296,0.462,0.291,0.289,0.283,0.174,0.161,0.292,0.172,0.11,0.158,0.262,0.232,0.422,0.284,0.455,0.219
PB_166918_PB_60413_PB_236618,0.388,0.039,0.175,0.279,0.255,5,2396,0.999,1,1,1.024,7354,180498,0.408,0.408,0.205,0.258,0.181,0.132,0.173,0.174,0.166,0.213,0.431,0.246,0.316,0.232,0.216,0.39,0.19
PB_186690_PB_166105_PB_235936,0.227,0.176,0.035,0.203,0.177,3,2396,1,1,0.86,0.875,7291,180498,0.308,0.086,0.227,0.089,0.21,0.226,0.239,0.157,0.169,0.226,0.161,0.503,0.171,0.126,0.151,0.13,0.181
PB_239875_PB_213165_PB_154070,0.231,0.054,0.047,0.067,0.125,1,2396,0.998,1,0.739,0.748,7242,180498,0.212,0.25,0.111,0.229,0.096,0.277,0.245,0.164,0.234,0.253,0.242,0.302,0.248,0.152,0.243,0.22,0.184
PB_193811_PB_214874_PB_235504,0.314,0.104,0.098,0.072,0.176,1,2396,0.997,1,1,1.002,7204,180498,0.133,0.161,0.083,0.227,0.112,0.14,0.205,0.245,0.138,0.195,0.336,0.223,0.149,0.195,0.127,0.136,0.352
PB_158948_PB_203096_PB_193133,0.332,0.049,0.055,0.196,0.196,3,2396,0.992,1,0.993,1.002,7256,180498,0.337,0.479,0.21,0.119,0.275,0.139,0.11,0.579,0.144,0.127,0.282,0.2,0.34,0.419,0.345,0.355,0.494
PB_27071_PB_209326_PB_166568,0.429,0.045,0.108,0.113,0.229,3,2396,1.001,1,0.924,0.929,7225,180498,0.341,0.287,0.159,0.118,0.162,0.083,0.208,0.246,0.173,0.147,0.274,0.138,0.105,0.269,0.418,0.222,0.489
PB_52420_PB_56750_PB_242338,0.652,0.148,0.069,0.172,0.347,3,2396,1.001,1,0.924,0.949,7358,180498,0.503,0.275,0.217,0.145,0.226,0.103,0.217,0.36,0.313,0.291,0.525,0.403,0.236,0.221,0.257,0.384,0.498
PB_213697_PB_149611_PB_222858,0.284,0.181,0.136,0.139,0.194,5,2396,0.999,1,0.82,0.826,7230,180498,0.156,0.226,0.237,0.199,0.269,0.082,0.155,0.291,0.301,0.258,0.209,0.38,0.256,0.25,0.218,0.278,0.324
PB_162100_PB_181342_PB_244246,0.433,0.18,0.307,0.219,0.301,5,2396,0.993,1,0.885,0.893,7274,180498,0.278,0.326,0.351,0.162,0.325,0.47,0.234,0.252,0.408,0.271,0.118,0.51,0.265,0.315,0.262,0.441,0.204
PB_209726_PB_26570_PB_224404,0.241,0.138,0.092,0.134,0.161,3,2396,1.002,1,1,1.005,7222,180498,0.244,0.261,0.139,0.263,0.137,0.114,0.136,0.241,0.18,0.106,0.164,0.369,0.116,0.242,0.163,0.441,0.157
PB_188606_PB_219374_PB_236618,0.194,0.057,0.046,0.104,0.116,2,2396,0.998,1,0.909,0.931,7335,180498,0.146,0.398,0.097,0.079,0.111,0.129,0.206,0.345,0.266,0.22,0.165,0.239,0.282,0.358,0.168,0.271,0.239
PB_169041_PB_34908_PB_36681,0.438,0.187,0.304,0.114,0.288,7,2396,1.001,1,0.906,0.908,7205,180498,0.222,0.273,0.318,0.284,0.343,0.105,0.079,0.202,0.123,0.129,0.262,0.269,0.274,0.252,0.236,0.219,0.252
PB_236112_PB_158187_PB_41837,0.172,0.027,0.037,0.43,0.233,3,2396,1,1,0.568,0.57,7241,180498,0.703,0.725,0.237,0.248,0.303,0.069,0.203,0.62,0.283,0.189,0.193,0.366,0.316,0.663,0.568,0.711,0.438
PB_191861_PB_193811_PB_155973,0.438,0.157,0.137,0.045,0.244,2,2396,0.998,1,0.951,0.956,7227,180498,0.255,0.238,0.256,0.13,0.28,0.079,0.125,0.367,0.11,0.229,0.268,0.29,0.24,0.286,0.255,0.288,0.278
PB_154432_PB_196247_PB_190086,0.437,0.251,0.054,0.177,0.268,4,2396,0.96,1,0.959,0.962,7213,180498,0.132,0.187,0.146,0.146,0.188,0.113,0.145,0.206,0.149,0.341,0.225,0.356,0.35,0.219,0.219,0.222,0.27
PB_169757_PB_207633_PB_32131,0.274,0.096,0.181,0.236,0.208,3,2396,0.995,1,0.917,0.929,7274,180498,0.295,0.537,0.153,0.144,0.2,0.254,0.074,0.47,0.134,0.081,0.244,0.134,0.399,0.455,0.383,0.414,0.411
PB_174880_PB_157264_PB_203242,0.469,0.184,0.026,0.246,0.281,3,2396,0.997,1,0.83,0.833,7240,180498,0.382,0.445,0.11,0.373,0.139,0.217,0.119,0.381,0.109,0.383,0.312,0.429,0.287,0.435,0.395,0.52,0.251
PB_231870_PB_186475_PB_195527,0.175,0.103,0.168,0.094,0.14,2,2396,1,1,0.998,1.005,7237,180498,0.44,0.308,0.347,0.156,0.312,0.296,0.095,0.161,0.111,0.097,0.097,0.238,0.338,0.214,0.328,0.46,0.162
PB_235565_PB_220019_PB_208398,0.469,0.075,0.19,0.143,0.266,3,2396,1.002,1,0.704,0.707,7208,180498,0.412,0.371,0.136,0.166,0.179,0.166,0.243,0.355,0.206,0.318,0.152,0.278,0.245,0.324,0.315,0.472,0.127
PB_190770_PB_239714_PB_196385,0.303,0.196,0.052,0.184,0.204,3,2396,1.001,1,0.995,1.012,7308,180498,0.491,0.327,0.079,0.182,0.079,0.135,0.272,0.215,0.462,0.302,0.237,0.219,0.652,0.178,0.312,0.497,0.439
