network,ks_cmi,ks_gpp,ks_led,bc_lcc,distance,sumGap90,mdr,intact,intact_eco,coverage,overlap,net_km2,eco_km2,AllBirds,ForestBirds,AllWaterfowl,CavityNesters,GroundNesters,OverwaterNesters,blbw,boch,brcr,btnw,cawa,cmwa,osfl,pigr,rubl,swth,wwcr
PB_44375_PB_226459_PB_227113,0.479,0.281,0.612,0.248,0.431,16,3040,0.994,0.745,1,1.004,9156,91993,0.333,0.515,0.52,0.491,0.487,0.251,0.424,0.412,0.442,0.507,0.434,0.461,0.576,0.364,0.483,0.533,0.29
PB_43824_PB_69524_PB_229374,0.234,0.306,0.106,0.136,0.211,5,3040,0.978,0.745,0.69,0.69,9135,91993,0.237,0.438,0.097,0.173,0.32,0.154,0.365,0.352,0.316,0.399,0.422,0.459,0.43,0.279,0.447,0.234,0.289
PB_219380_PB_231783_PB_267902,0.233,0.124,0.065,0.166,0.159,1,3040,0.979,0.745,0.976,0.999,9329,91993,0.21,0.248,0.323,0.229,0.433,0.33,0.237,0.302,0.227,0.156,0.211,0.092,0.268,0.219,0.23,0.187,0.424
PB_221331_PB_266646_PB_268363,0.236,0.279,0.202,0.165,0.224,11,3040,0.995,0.745,0.995,0.998,9146,91993,0.267,0.287,0.248,0.247,0.205,0.136,0.44,0.411,0.273,0.459,0.391,0.436,0.371,0.374,0.411,0.411,0.374
PB_227268_PB_231020_PB_267961,0.211,0.168,0.154,0.12,0.166,4,3040,0.969,0.745,0.866,0.882,9278,91993,0.2,0.228,0.093,0.101,0.088,0.165,0.275,0.387,0.27,0.253,0.304,0.26,0.258,0.294,0.279,0.102,0.335
PB_44578_PB_223730_PB_266693,0.236,0.251,0.326,0.277,0.275,13,3040,0.995,0.745,0.999,1.011,9231,91993,0.282,0.267,0.255,0.322,0.136,0.166,0.426,0.432,0.285,0.432,0.366,0.412,0.326,0.372,0.398,0.37,0.334
PB_64745_PB_220296_PB_227113,0.266,0.377,0.106,0.21,0.259,6,3040,1.001,0.745,0.64,0.645,9223,91993,0.396,0.407,0.138,0.234,0.268,0.229,0.442,0.127,0.513,0.551,0.518,0.534,0.394,0.49,0.534,0.476,0.322
PB_219446_PB_223090_PB_226774,0.295,0.253,0.051,0.127,0.206,4,3040,0.981,0.745,0.935,0.939,9165,91993,0.233,0.387,0.152,0.113,0.274,0.171,0.369,0.258,0.418,0.401,0.494,0.407,0.601,0.342,0.449,0.356,0.283
PB_219380_PB_228971_PB_267058,0.355,0.236,0.067,0.158,0.23,2,3040,0.985,0.745,0.709,0.712,9198,91993,0.333,0.362,0.278,0.36,0.101,0.22,0.421,0.283,0.34,0.39,0.482,0.388,0.368,0.364,0.447,0.316,0.318
PB_219948_PB_227268_PB_228704,0.204,0.211,0.062,0.105,0.159,2,3040,0.98,0.745,0.93,0.933,9147,91993,0.255,0.352,0.097,0.123,0.171,0.128,0.371,0.27,0.267,0.402,0.424,0.373,0.501,0.298,0.441,0.276,0.305
PB_215467_PB_263651_PB_267709,0.255,0.208,0.187,0.21,0.216,4,3040,0.987,0.745,0.51,0.513,9183,91993,0.207,0.287,0.394,0.406,0.283,0.246,0.352,0.227,0.165,0.324,0.396,0.396,0.405,0.253,0.37,0.122,0.393
PB_216985_PB_225604_PB_266696,0.171,0.228,0.148,0.119,0.171,6,3040,0.981,0.745,0.725,0.731,9165,91993,0.216,0.331,0.224,0.195,0.33,0.191,0.369,0.27,0.259,0.395,0.394,0.378,0.404,0.28,0.413,0.347,0.289
PB_213467_PB_220044_PB_266696,0.181,0.362,0.139,0.185,0.233,7,3040,0.993,0.745,0.808,0.813,9163,91993,0.419,0.384,0.198,0.089,0.381,0.172,0.452,0.173,0.445,0.485,0.394,0.445,0.33,0.455,0.471,0.536,0.376
PB_64745_PB_214587_PB_266733,0.452,0.426,0.099,0.257,0.34,9,3040,0.998,0.745,0.422,0.424,9197,91993,0.473,0.368,0.166,0.209,0.274,0.2,0.54,0.147,0.624,0.641,0.546,0.453,0.333,0.646,0.644,0.522,0.462
PB_220602_PB_221331_PB_228704,0.252,0.225,0.156,0.099,0.193,7,3040,0.984,0.745,0.995,0.998,9141,91993,0.262,0.369,0.216,0.201,0.214,0.158,0.372,0.277,0.325,0.402,0.429,0.372,0.533,0.299,0.443,0.348,0.313
PB_44663_PB_223342_PB_230097,0.389,0.191,0.331,0.138,0.281,9,3040,0.978,0.745,0.996,1.002,9176,91993,0.276,0.325,0.252,0.247,0.293,0.166,0.396,0.323,0.225,0.401,0.414,0.336,0.456,0.298,0.42,0.295,0.299
PB_64745_PB_219992_PB_266749,0.449,0.343,0.097,0.274,0.318,6,3040,0.995,0.745,0.628,0.627,9181,91993,0.427,0.374,0.292,0.322,0.053,0.247,0.586,0.171,0.581,0.55,0.495,0.459,0.303,0.577,0.561,0.354,0.466
PB_216985_PB_268075_PB_268363,0.435,0.279,0.115,0.195,0.282,8,3040,0.986,0.745,0.593,0.594,9135,91993,0.194,0.244,0.129,0.171,0.229,0.11,0.487,0.33,0.255,0.447,0.391,0.429,0.312,0.404,0.411,0.23,0.428
PB_44663_PB_218508_PB_223730,0.215,0.317,0.275,0.149,0.247,9,3040,0.993,0.745,0.803,0.814,9203,91993,0.361,0.376,0.375,0.29,0.453,0.268,0.434,0.408,0.343,0.45,0.419,0.462,0.483,0.362,0.461,0.461,0.311
PB_213467_PB_228759_PB_232065,0.192,0.143,0.082,0.118,0.14,2,3040,0.97,0.745,0.845,0.848,9143,91993,0.203,0.238,0.229,0.348,0.15,0.05,0.238,0.224,0.134,0.226,0.225,0.105,0.285,0.227,0.236,0.172,0.285
PB_44375_PB_224494_PB_232065,0.346,0.133,0.312,0.128,0.251,2,3040,0.979,0.745,0.984,0.99,9172,91993,0.12,0.189,0.245,0.247,0.149,0.183,0.238,0.409,0.202,0.178,0.218,0.129,0.285,0.225,0.235,0.212,0.29
PB_218614_PB_218879_PB_266693,0.449,0.342,0.118,0.271,0.319,7,3040,0.996,0.745,0.62,0.622,9190,91993,0.437,0.347,0.319,0.285,0.225,0.234,0.611,0.127,0.374,0.569,0.518,0.491,0.342,0.59,0.465,0.114,0.397
PB_221549_PB_221934_PB_268114,0.094,0.282,0.202,0.184,0.202,8,3040,0.982,0.745,0.846,0.85,9185,91993,0.257,0.286,0.229,0.276,0.207,0.142,0.443,0.385,0.289,0.486,0.403,0.456,0.376,0.425,0.424,0.255,0.261
PB_44466_PB_220736_PB_265244,0.263,0.146,0.09,0.134,0.171,2,3040,0.985,0.745,0.943,0.951,9192,91993,0.145,0.229,0.179,0.167,0.218,0.18,0.242,0.384,0.175,0.144,0.229,0.094,0.257,0.233,0.243,0.159,0.418
PB_221890_PB_224031_PB_226774,0.135,0.231,0.156,0.12,0.166,3,3040,0.983,0.745,1,1.008,9191,91993,0.192,0.343,0.127,0.144,0.132,0.113,0.369,0.248,0.378,0.392,0.435,0.405,0.494,0.294,0.449,0.274,0.286
PB_215695_PB_227501_PB_265244,0.159,0.147,0.125,0.134,0.142,4,3040,0.969,0.745,0.689,0.698,9223,91993,0.115,0.184,0.213,0.34,0.197,0.075,0.243,0.253,0.157,0.187,0.232,0.134,0.267,0.235,0.313,0.155,0.287
PB_210396_PB_221065_PB_227268,0.233,0.357,0.109,0.183,0.238,6,3040,0.987,0.745,0.657,0.659,9138,91993,0.365,0.399,0.224,0.18,0.444,0.132,0.465,0.096,0.372,0.455,0.427,0.455,0.416,0.367,0.471,0.525,0.27
PB_223474_PB_225928_PB_263594,0.472,0.244,0.287,0.141,0.31,8,3040,0.972,0.745,1,1.002,9137,91993,0.219,0.54,0.277,0.216,0.389,0.194,0.367,0.248,0.415,0.401,0.436,0.412,0.599,0.282,0.449,0.356,0.277
PB_220736_PB_228292_PB_231183,0.111,0.166,0.081,0.119,0.123,3,3040,0.971,0.745,0.943,0.946,9145,91993,0.149,0.121,0.165,0.177,0.088,0.034,0.281,0.287,0.102,0.269,0.291,0.249,0.29,0.273,0.279,0.145,0.302
PB_219086_PB_223013_PB_230043,0.235,0.194,0.155,0.151,0.187,6,3040,0.995,0.745,0.547,0.548,9148,91993,0.246,0.299,0.104,0.12,0.17,0.165,0.345,0.198,0.194,0.297,0.382,0.344,0.56,0.253,0.366,0.255,0.37
PB_227993_PB_229374_PB_267902,0.344,0.193,0.182,0.148,0.229,8,3040,0.964,0.745,0.989,1.01,9310,91993,0.27,0.306,0.262,0.248,0.116,0.081,0.365,0.165,0.275,0.384,0.424,0.373,0.443,0.276,0.429,0.1,0.291
PB_214587_PB_219446_PB_228547,0.348,0.341,0.026,0.168,0.258,9,3040,0.994,0.745,0.655,0.662,9186,91993,0.258,0.282,0.173,0.177,0.241,0.134,0.534,0.343,0.53,0.489,0.389,0.476,0.355,0.518,0.499,0.398,0.448
PB_219921_PB_267358_PB_268782,0.26,0.355,0.106,0.198,0.247,5,3040,0.991,0.745,0.807,0.81,9146,91993,0.335,0.353,0.099,0.238,0.245,0.148,0.531,0.139,0.418,0.454,0.427,0.454,0.434,0.449,0.472,0.396,0.339
PB_43665_PB_216857_PB_230097,0.176,0.24,0.202,0.122,0.19,7,3040,0.984,0.745,0.732,0.736,9152,91993,0.305,0.381,0.219,0.187,0.309,0.168,0.403,0.326,0.279,0.401,0.432,0.337,0.539,0.304,0.42,0.384,0.334
PB_219277_PB_219660_PB_228971,0.097,0.237,0.142,0.159,0.167,2,3040,0.975,0.745,0.915,0.926,9240,91993,0.191,0.306,0.288,0.325,0.135,0.088,0.369,0.263,0.333,0.39,0.474,0.39,0.459,0.324,0.447,0.156,0.321
PB_216857_PB_265959_PB_267847,0.163,0.369,0.065,0.235,0.236,6,3040,0.988,0.745,0.499,0.5,9134,91993,0.41,0.352,0.116,0.077,0.312,0.206,0.483,0.349,0.501,0.648,0.557,0.61,0.51,0.648,0.538,0.397,0.35
PB_220602_PB_225679_PB_267470,0.178,0.297,0.246,0.17,0.229,7,3040,0.997,0.745,0.847,0.849,9134,91993,0.37,0.402,0.206,0.188,0.295,0.262,0.428,0.199,0.381,0.521,0.431,0.476,0.44,0.362,0.463,0.337,0.29
PB_43665_PB_228971_PB_230097,0.445,0.193,0.294,0.184,0.298,8,3040,0.972,0.745,0.996,1.002,9179,91993,0.225,0.376,0.154,0.158,0.214,0.122,0.366,0.225,0.247,0.397,0.425,0.331,0.533,0.276,0.42,0.249,0.3
PB_220296_PB_221934_PB_224582,0.208,0.309,0.197,0.165,0.226,8,3040,0.995,0.745,0.938,0.944,9185,91993,0.344,0.355,0.209,0.177,0.224,0.16,0.447,0.393,0.405,0.516,0.421,0.477,0.481,0.438,0.469,0.418,0.333
PB_218879_PB_222398_PB_228971,0.098,0.224,0.061,0.139,0.144,2,3040,0.985,0.745,0.925,0.931,9179,91993,0.266,0.366,0.138,0.188,0.113,0.102,0.369,0.207,0.31,0.399,0.429,0.39,0.455,0.275,0.446,0.285,0.303
PB_221343_PB_265959_PB_268744,0.288,0.233,0.229,0.103,0.224,6,3040,0.981,0.745,0.955,0.959,9157,91993,0.276,0.426,0.338,0.303,0.35,0.288,0.369,0.277,0.348,0.404,0.422,0.396,0.509,0.314,0.443,0.394,0.263
PB_72788_PB_217781_PB_267815,0.443,0.344,0.099,0.181,0.299,7,3040,0.991,0.745,0.436,0.439,9140,91993,0.391,0.313,0.236,0.288,0.156,0.105,0.557,0.224,0.336,0.616,0.572,0.553,0.406,0.586,0.445,0.155,0.34
PB_223013_PB_227939_PB_267058,0.193,0.325,0.238,0.178,0.24,6,3040,0.981,0.745,0.709,0.709,9174,91993,0.289,0.545,0.119,0.134,0.348,0.122,0.369,0.199,0.418,0.397,0.467,0.412,0.387,0.289,0.449,0.394,0.287
PB_223013_PB_229374_PB_230097,0.459,0.205,0.268,0.178,0.298,9,3040,0.969,0.745,0.996,0.999,9145,91993,0.203,0.39,0.141,0.125,0.216,0.112,0.363,0.187,0.226,0.397,0.434,0.335,0.546,0.277,0.42,0.15,0.288
PB_219380_PB_231020_PB_268137,0.404,0.18,0.095,0.154,0.239,3,3040,0.973,0.745,0.876,0.896,9374,91993,0.186,0.23,0.258,0.178,0.369,0.256,0.273,0.442,0.1,0.25,0.303,0.255,0.257,0.293,0.279,0.23,0.578
PB_43824_PB_213467_PB_228759,0.192,0.284,0.129,0.099,0.19,5,3040,0.976,0.745,0.861,0.863,9132,91993,0.215,0.438,0.127,0.13,0.388,0.191,0.367,0.353,0.314,0.399,0.422,0.428,0.431,0.279,0.447,0.292,0.285
PB_219086_PB_266696_PB_267709,0.381,0.28,0.14,0.191,0.264,7,3040,0.987,0.745,0.693,0.699,9198,91993,0.194,0.243,0.129,0.169,0.175,0.116,0.483,0.363,0.255,0.449,0.391,0.428,0.312,0.406,0.411,0.225,0.407
PB_229374_PB_263480_PB_267961,0.215,0.276,0.098,0.146,0.196,3,3040,0.975,0.745,0.795,0.806,9268,91993,0.171,0.296,0.32,0.325,0.111,0.109,0.365,0.277,0.307,0.387,0.429,0.451,0.44,0.279,0.434,0.06,0.298
PB_219012_PB_226459_PB_228364,0.227,0.236,0.112,0.141,0.187,2,3040,0.982,0.745,0.926,0.926,9127,91993,0.256,0.383,0.082,0.089,0.189,0.144,0.367,0.261,0.388,0.407,0.435,0.4,0.543,0.313,0.452,0.334,0.288
PB_221890_PB_224932_PB_232065,0.213,0.134,0.154,0.111,0.158,0,3040,0.984,0.745,0.984,0.994,9205,91993,0.094,0.09,0.112,0.1,0.188,0.257,0.238,0.356,0.149,0.223,0.218,0.16,0.283,0.225,0.235,0.104,0.36
PB_219669_PB_225515_PB_268137,0.183,0.285,0.273,0.213,0.242,8,3040,0.986,0.745,0.793,0.803,9278,91993,0.242,0.296,0.274,0.303,0.224,0.149,0.437,0.39,0.353,0.495,0.411,0.452,0.44,0.371,0.417,0.298,0.284
PB_71011_PB_218745_PB_218821,0.398,0.43,0.272,0.265,0.349,8,3040,0.999,0.745,0.44,0.441,9155,91993,0.469,0.377,0.229,0.322,0.149,0.167,0.62,0.185,0.774,0.748,0.617,0.68,0.462,0.777,0.766,0.432,0.446
PB_219992_PB_220044_PB_228292,0.213,0.281,0.064,0.163,0.197,2,3040,0.982,0.745,0.873,0.876,9153,91993,0.267,0.392,0.074,0.103,0.161,0.127,0.369,0.266,0.401,0.402,0.478,0.389,0.547,0.38,0.448,0.33,0.28
PB_219380_PB_222965_PB_266654,0.228,0.271,0.177,0.24,0.231,7,3040,0.991,0.745,0.999,1.002,9143,91993,0.247,0.252,0.082,0.114,0.083,0.184,0.443,0.334,0.291,0.47,0.376,0.429,0.324,0.422,0.404,0.238,0.347
PB_219921_PB_229018_PB_266749,0.115,0.203,0.051,0.166,0.145,2,3040,0.979,0.745,0.925,0.929,9159,91993,0.181,0.262,0.194,0.184,0.14,0.074,0.358,0.233,0.259,0.367,0.351,0.35,0.357,0.278,0.379,0.223,0.308
PB_214301_PB_227113_PB_267869,0.207,0.303,0.13,0.204,0.22,8,3040,0.993,0.745,0.928,0.95,9345,91993,0.298,0.319,0.084,0.081,0.117,0.102,0.438,0.166,0.378,0.518,0.434,0.484,0.39,0.437,0.482,0.29,0.311
PB_216985_PB_229216_PB_267847,0.217,0.304,0.096,0.162,0.209,3,3040,0.976,0.745,0.533,0.536,9155,91993,0.223,0.351,0.24,0.351,0.204,0.149,0.365,0.105,0.362,0.399,0.519,0.465,0.51,0.374,0.448,0.127,0.296
PB_212972_PB_227501_PB_229356,0.292,0.247,0.138,0.157,0.218,8,3040,0.97,0.745,0.683,0.693,9198,91993,0.198,0.458,0.194,0.332,0.323,0.162,0.368,0.254,0.331,0.399,0.471,0.374,0.525,0.299,0.445,0.319,0.286
PB_218745_PB_219992_PB_227268,0.213,0.351,0.068,0.183,0.227,5,3040,0.992,0.745,0.753,0.757,9162,91993,0.323,0.351,0.127,0.123,0.285,0.188,0.515,0.324,0.455,0.455,0.427,0.455,0.479,0.443,0.471,0.396,0.334
PB_215710_PB_222965_PB_229356,0.178,0.251,0.163,0.141,0.188,6,3040,0.982,0.745,0.728,0.729,9132,91993,0.288,0.456,0.211,0.173,0.33,0.179,0.369,0.236,0.361,0.399,0.473,0.388,0.587,0.301,0.446,0.42,0.301
PB_219380_PB_219948_PB_227292,0.163,0.329,0.122,0.218,0.222,9,3040,0.996,0.745,0.93,0.933,9147,91993,0.271,0.321,0.102,0.089,0.062,0.228,0.447,0.301,0.442,0.518,0.439,0.476,0.484,0.364,0.498,0.275,0.297
PB_221148_PB_228759_PB_267982,0.26,0.252,0.252,0.175,0.237,9,3040,0.977,0.745,0.947,0.952,9160,91993,0.171,0.349,0.21,0.192,0.277,0.12,0.367,0.195,0.269,0.392,0.394,0.413,0.432,0.273,0.413,0.267,0.275
PB_228591_PB_268075_PB_268137,0.367,0.242,0.114,0.15,0.239,5,3040,0.965,0.745,0.744,0.753,9268,91993,0.22,0.252,0.282,0.257,0.094,0.111,0.366,0.162,0.282,0.378,0.394,0.429,0.386,0.278,0.409,0.189,0.288
PB_73302_PB_218306_PB_268764,0.196,0.361,0.1,0.194,0.233,5,3040,0.997,0.745,0.641,0.644,9199,91993,0.374,0.472,0.152,0.092,0.427,0.268,0.45,0.187,0.419,0.534,0.442,0.477,0.441,0.468,0.485,0.377,0.28
PB_215695_PB_229018_PB_266749,0.161,0.203,0.166,0.159,0.173,7,3040,0.98,0.745,0.688,0.69,9174,91993,0.185,0.311,0.18,0.178,0.182,0.079,0.358,0.255,0.259,0.367,0.35,0.35,0.387,0.278,0.381,0.289,0.308
PB_228759_PB_229374_PB_267388,0.395,0.317,0.096,0.186,0.274,6,3040,0.967,0.745,0.85,0.852,9154,91993,0.325,0.564,0.228,0.412,0.336,0.224,0.365,0.513,0.373,0.398,0.47,0.424,0.436,0.315,0.449,0.278,0.283
PB_220028_PB_227292_PB_268764,0.163,0.329,0.217,0.222,0.24,10,3040,0.995,0.745,0.927,0.93,9147,91993,0.305,0.364,0.15,0.127,0.217,0.166,0.425,0.331,0.451,0.522,0.436,0.464,0.529,0.364,0.486,0.414,0.295
PB_229216_PB_265244_PB_266693,0.217,0.14,0.078,0.161,0.157,4,3040,0.969,0.745,0.999,1.004,9166,91993,0.364,0.162,0.262,0.239,0.186,0.219,0.261,0.128,0.323,0.288,0.228,0.304,0.26,0.272,0.306,0.213,0.288
PB_217781_PB_221148_PB_221343,0.181,0.351,0.211,0.155,0.237,9,3040,0.997,0.745,0.701,0.705,9151,91993,0.448,0.415,0.387,0.302,0.455,0.257,0.451,0.375,0.429,0.556,0.424,0.479,0.509,0.481,0.481,0.535,0.352
PB_44578_PB_223474_PB_266696,0.236,0.238,0.361,0.241,0.274,13,3040,0.993,0.745,0.999,1.007,9191,91993,0.243,0.232,0.28,0.328,0.193,0.118,0.427,0.418,0.263,0.407,0.368,0.4,0.304,0.324,0.4,0.382,0.334
PB_43969_PB_230255_PB_231783,0.373,0.156,0.159,0.134,0.227,2,3040,0.976,0.745,0.699,0.697,9221,91993,0.222,0.181,0.235,0.161,0.286,0.326,0.252,0.275,0.321,0.212,0.217,0.196,0.285,0.252,0.236,0.165,0.315
PB_224602_PB_231783_PB_267869,0.212,0.126,0.176,0.117,0.162,2,3040,0.981,0.745,0.976,0.99,9248,91993,0.11,0.115,0.128,0.116,0.18,0.278,0.238,0.391,0.174,0.182,0.215,0.133,0.273,0.224,0.234,0.114,0.359
PB_263631_PB_266647_PB_266654,0.241,0.228,0.259,0.153,0.224,10,3040,0.981,0.745,0.999,1.003,9151,91993,0.172,0.318,0.165,0.152,0.168,0.079,0.357,0.122,0.289,0.382,0.376,0.42,0.374,0.277,0.402,0.125,0.283
PB_68042_PB_221343_PB_267982,0.368,0.38,0.135,0.286,0.308,9,3040,0.996,0.745,0.703,0.708,9163,91993,0.362,0.321,0.117,0.162,0.22,0.147,0.464,0.164,0.343,0.464,0.391,0.437,0.318,0.381,0.412,0.46,0.397
PB_228759_PB_228931_PB_267961,0.348,0.235,0.103,0.159,0.23,5,3040,0.958,0.745,0.866,0.872,9201,91993,0.189,0.276,0.264,0.244,0.094,0.108,0.366,0.164,0.282,0.38,0.42,0.415,0.412,0.278,0.428,0.156,0.282
PB_220602_PB_265244_PB_266693,0.279,0.138,0.1,0.158,0.182,4,3040,0.984,0.745,0.999,1.003,9154,91993,0.176,0.22,0.129,0.147,0.175,0.15,0.241,0.405,0.225,0.155,0.228,0.212,0.258,0.232,0.242,0.171,0.362
PB_225534_PB_229230_PB_267058,0.19,0.277,0.236,0.179,0.224,5,3040,0.981,0.745,0.709,0.714,9211,91993,0.292,0.493,0.123,0.107,0.315,0.096,0.369,0.178,0.37,0.396,0.466,0.385,0.387,0.308,0.446,0.439,0.301
PB_212972_PB_213467_PB_216857,0.473,0.483,0.133,0.226,0.363,10,3040,0.998,0.745,0.28,0.281,9132,91993,0.65,0.523,0.183,0.35,0.553,0.261,0.61,0.184,0.761,0.849,0.734,0.678,0.43,0.853,0.851,0.662,0.461
PB_223090_PB_267358_PB_268137,0.248,0.301,0.055,0.2,0.221,6,3040,0.985,0.745,0.757,0.766,9272,91993,0.313,0.353,0.075,0.131,0.184,0.143,0.471,0.18,0.376,0.546,0.467,0.515,0.357,0.504,0.427,0.345,0.325
